order.id,order.date,customer.id,product.id,quantity
1100,12/25/2013,27,86,1
1101,12/25/2013,10,80,1
1102,12/27/2013,8,92,1
1102,12/27/2013,8,67,1
1102,12/27/2013,8,74,1
1102,12/27/2013,8,35,1
1102,12/27/2013,8,20,2
1102,12/27/2013,8,33,2
1102,12/27/2013,8,90,1
1102,12/27/2013,8,9,1
1102,12/27/2013,8,89,2
1102,12/27/2013,8,13,1
1102,12/27/2013,8,52,1
1102,12/27/2013,8,42,1
1102,12/27/2013,8,91,2
1102,12/27/2013,8,17,1
1103,12/30/2013,9,92,1
1103,12/30/2013,9,80,1
1103,12/30/2013,9,57,1
1103,12/30/2013,9,43,2
1103,12/30/2013,9,17,1
1103,12/30/2013,9,40,1
1103,12/30/2013,9,70,1
1103,12/30/2013,9,61,1
1103,12/30/2013,9,7,2
1104,12/31/2013,6,44,1
1104,12/31/2013,6,3,1
1104,12/31/2013,6,55,1
1104,12/31/2013,6,5,1
1104,12/31/2013,6,24,1
1104,12/31/2013,6,13,3
1104,12/31/2013,6,39,1
1104,12/31/2013,6,57,1
1104,12/31/2013,6,79,1
1104,12/31/2013,6,6,1
1104,12/31/2013,6,42,1
1104,12/31/2013,6,21,1
1104,12/31/2013,6,41,1
1104,12/31/2013,6,81,1
1105,12/31/2013,7,60,2
1105,12/31/2013,7,7,1
1105,12/31/2013,7,26,1
1105,12/31/2013,7,70,1
1105,12/31/2013,7,44,1
1106,1/1/2014,10,28,1
1106,1/1/2014,10,32,1
1106,1/1/2014,10,82,1
1106,1/1/2014,10,62,1
1107,1/3/2014,26,22,1
1108,1/7/2014,1,22,1
1108,1/7/2014,1,81,1
1108,1/7/2014,1,5,1
1108,1/7/2014,1,94,1
1108,1/7/2014,1,43,1
1108,1/7/2014,1,69,1
1108,1/7/2014,1,37,1
1108,1/7/2014,1,13,1
1108,1/7/2014,1,73,1
1108,1/7/2014,1,40,1
1108,1/7/2014,1,62,1
1108,1/7/2014,1,84,3
1108,1/7/2014,1,78,1
1108,1/7/2014,1,56,1
1108,1/7/2014,1,8,1
1108,1/7/2014,1,4,1
1108,1/7/2014,1,92,1
1108,1/7/2014,1,74,4
1108,1/7/2014,1,79,1
1108,1/7/2014,1,11,1
1108,1/7/2014,1,75,1
1108,1/7/2014,1,82,1
1108,1/7/2014,1,64,1
1108,1/7/2014,1,26,1
1108,1/7/2014,1,65,1
1108,1/7/2014,1,71,9
1108,1/7/2014,1,87,1
1108,1/7/2014,1,83,1
1108,1/7/2014,1,52,1
1108,1/7/2014,1,38,8
1109,1/14/2014,26,9,1
1109,1/14/2014,26,4,2
1109,1/14/2014,26,42,1
1109,1/14/2014,26,29,1
1109,1/14/2014,26,88,1
1110,1/14/2014,5,44,1
1110,1/14/2014,5,59,1
1110,1/14/2014,5,81,2
1110,1/14/2014,5,46,1
1111,1/14/2014,2,55,1
1111,1/14/2014,2,50,1
1111,1/14/2014,2,2,1
1112,1/14/2014,16,57,1
1112,1/14/2014,16,92,1
1113,1/15/2014,21,29,1
1114,1/15/2014,7,94,1
1114,1/15/2014,7,35,2
1114,1/15/2014,7,12,1
1114,1/15/2014,7,31,1
1114,1/15/2014,7,13,1
1114,1/15/2014,7,27,1
1114,1/15/2014,7,73,1
1114,1/15/2014,7,8,1
1114,1/15/2014,7,15,4
1114,1/15/2014,7,39,1
1114,1/15/2014,7,21,1
1114,1/15/2014,7,75,1
1114,1/15/2014,7,30,1
1114,1/15/2014,7,14,3
1114,1/15/2014,7,25,1
1114,1/15/2014,7,44,1
1114,1/15/2014,7,90,1
1114,1/15/2014,7,28,1
1115,1/15/2014,10,90,1
1115,1/15/2014,10,45,1
1115,1/15/2014,10,31,1
1115,1/15/2014,10,66,3
1115,1/15/2014,10,76,1
1115,1/15/2014,10,91,1
1115,1/15/2014,10,79,1
1116,1/21/2014,10,66,1
1116,1/21/2014,10,61,1
1116,1/21/2014,10,60,1
1116,1/21/2014,10,96,1
1116,1/21/2014,10,81,1
1116,1/21/2014,10,19,1
1116,1/21/2014,10,14,1
1116,1/21/2014,10,94,1
1116,1/21/2014,10,48,1
1116,1/21/2014,10,88,1
1116,1/21/2014,10,63,1
1116,1/21/2014,10,72,1
1116,1/21/2014,10,74,1
1116,1/21/2014,10,95,1
1116,1/21/2014,10,53,1
1116,1/21/2014,10,84,1
1116,1/21/2014,10,11,1
1116,1/21/2014,10,49,1
1116,1/21/2014,10,97,1
1116,1/21/2014,10,87,3
1116,1/21/2014,10,41,4
1116,1/21/2014,10,83,1
1116,1/21/2014,10,44,1
1116,1/21/2014,10,29,1
1116,1/21/2014,10,56,1
1116,1/21/2014,10,35,1
1117,1/22/2014,25,34,1
1117,1/22/2014,25,36,1
1117,1/22/2014,25,44,1
1117,1/22/2014,25,40,5
1117,1/22/2014,25,18,1
1117,1/22/2014,25,3,1
1117,1/22/2014,25,91,1
1117,1/22/2014,25,10,1
1117,1/22/2014,25,7,1
1117,1/22/2014,25,9,3
1117,1/22/2014,25,35,1
1117,1/22/2014,25,27,1
1117,1/22/2014,25,19,1
1117,1/22/2014,25,31,1
1117,1/22/2014,25,50,1
1117,1/22/2014,25,29,2
1117,1/22/2014,25,17,1
1117,1/22/2014,25,70,1
1117,1/22/2014,25,42,1
1117,1/22/2014,25,14,1
1117,1/22/2014,25,15,1
1117,1/22/2014,25,89,2
1117,1/22/2014,25,8,1
1117,1/22/2014,25,30,3
1118,1/22/2014,23,36,1
1118,1/22/2014,23,16,2
1118,1/22/2014,23,44,1
1118,1/22/2014,23,46,3
1118,1/22/2014,23,19,2
1118,1/22/2014,23,31,1
1118,1/22/2014,23,1,2
1118,1/22/2014,23,28,1
1118,1/22/2014,23,32,1
1118,1/22/2014,23,86,4
1118,1/22/2014,23,78,1
1118,1/22/2014,23,83,1
1118,1/22/2014,23,42,1
1118,1/22/2014,23,79,1
1118,1/22/2014,23,97,1
1118,1/22/2014,23,6,1
1118,1/22/2014,23,17,2
1118,1/22/2014,23,20,1
1118,1/22/2014,23,30,1
1118,1/22/2014,23,75,1
1118,1/22/2014,23,34,1
1118,1/22/2014,23,21,1
1118,1/22/2014,23,65,1
1118,1/22/2014,23,63,1
1118,1/22/2014,23,66,1
1119,1/24/2014,16,45,1
1119,1/24/2014,16,20,1
1119,1/24/2014,16,76,1
1119,1/24/2014,16,77,1
1119,1/24/2014,16,34,4
1119,1/24/2014,16,89,1
1119,1/24/2014,16,17,1
1119,1/24/2014,16,54,1
1119,1/24/2014,16,93,1
1119,1/24/2014,16,19,1
1119,1/24/2014,16,48,1
1119,1/24/2014,16,70,1
1119,1/24/2014,16,29,1
1119,1/24/2014,16,31,1
1119,1/24/2014,16,42,2
1119,1/24/2014,16,72,1
1119,1/24/2014,16,94,1
1119,1/24/2014,16,33,1
1119,1/24/2014,16,64,7
1119,1/24/2014,16,8,2
1120,1/28/2014,10,74,1
1120,1/28/2014,10,88,1
1120,1/28/2014,10,76,1
1121,1/29/2014,10,51,3
1121,1/29/2014,10,50,1
1121,1/29/2014,10,67,1
1121,1/29/2014,10,92,1
1121,1/29/2014,10,49,1
1121,1/29/2014,10,8,1
1121,1/29/2014,10,20,1
1121,1/29/2014,10,70,1
1121,1/29/2014,10,16,1
1121,1/29/2014,10,73,1
1121,1/29/2014,10,76,1
1121,1/29/2014,10,56,1
1121,1/29/2014,10,53,1
1121,1/29/2014,10,9,2
1121,1/29/2014,10,15,1
1121,1/29/2014,10,61,3
1121,1/29/2014,10,69,2
1121,1/29/2014,10,33,1
1121,1/29/2014,10,59,1
1121,1/29/2014,10,94,1
1121,1/29/2014,10,48,1
1121,1/29/2014,10,77,1
1121,1/29/2014,10,47,1
1121,1/29/2014,10,97,1
1121,1/29/2014,10,18,1
1121,1/29/2014,10,62,2
1121,1/29/2014,10,65,1
1121,1/29/2014,10,79,1
1121,1/29/2014,10,80,1
1121,1/29/2014,10,6,4
1122,2/3/2014,10,79,1
1122,2/3/2014,10,89,1
1122,2/3/2014,10,66,1
1122,2/3/2014,10,80,1
1122,2/3/2014,10,59,5
1122,2/3/2014,10,56,1
1122,2/3/2014,10,8,1
1122,2/3/2014,10,96,1
1122,2/3/2014,10,92,3
1122,2/3/2014,10,54,1
1122,2/3/2014,10,41,1
1122,2/3/2014,10,88,1
1123,2/3/2014,6,54,1
1123,2/3/2014,6,83,1
1123,2/3/2014,6,84,1
1123,2/3/2014,6,36,1
1123,2/3/2014,6,49,1
1123,2/3/2014,6,38,1
1123,2/3/2014,6,26,1
1123,2/3/2014,6,61,1
1123,2/3/2014,6,69,2
1123,2/3/2014,6,40,1
1123,2/3/2014,6,46,1
1124,2/4/2014,11,46,1
1125,2/10/2014,23,35,1
1126,2/11/2014,26,73,1
1126,2/11/2014,26,15,1
1126,2/11/2014,26,16,1
1126,2/11/2014,26,70,1
1126,2/11/2014,26,31,1
1126,2/11/2014,26,30,1
1127,2/11/2014,20,18,2
1127,2/11/2014,20,66,1
1127,2/11/2014,20,59,1
1128,2/12/2014,10,60,1
1129,2/12/2014,5,53,1
1129,2/12/2014,5,22,1
1129,2/12/2014,5,17,1
1129,2/12/2014,5,84,1
1129,2/12/2014,5,24,1
1129,2/12/2014,5,45,1
1129,2/12/2014,5,10,1
1129,2/12/2014,5,2,1
1129,2/12/2014,5,30,1
1129,2/12/2014,5,13,1
1129,2/12/2014,5,46,1
1129,2/12/2014,5,31,1
1130,2/12/2014,29,15,1
1130,2/12/2014,29,91,1
1130,2/12/2014,29,89,1
1130,2/12/2014,29,41,1
1130,2/12/2014,29,35,1
1130,2/12/2014,29,46,1
1130,2/12/2014,29,39,1
1130,2/12/2014,29,43,1
1130,2/12/2014,29,31,2
1130,2/12/2014,29,6,2
1130,2/12/2014,29,90,1
1130,2/12/2014,29,1,1
1130,2/12/2014,29,8,1
1130,2/12/2014,29,87,1
1130,2/12/2014,29,13,1
1130,2/12/2014,29,58,2
1130,2/12/2014,29,37,1
1130,2/12/2014,29,4,1
1130,2/12/2014,29,40,1
1130,2/12/2014,29,75,1
1131,2/13/2014,13,7,1
1132,2/13/2014,2,4,1
1132,2/13/2014,2,13,1
1132,2/13/2014,2,68,1
1133,2/14/2014,13,76,8
1134,2/14/2014,2,76,1
1134,2/14/2014,2,57,1
1134,2/14/2014,2,74,2
1134,2/14/2014,2,69,1
1134,2/14/2014,2,91,1
1134,2/14/2014,2,67,2
1134,2/14/2014,2,49,2
1134,2/14/2014,2,59,1
1134,2/14/2014,2,40,1
1134,2/14/2014,2,3,1
1134,2/14/2014,2,68,2
1134,2/14/2014,2,33,1
1134,2/14/2014,2,97,1
1134,2/14/2014,2,28,1
1134,2/14/2014,2,81,1
1134,2/14/2014,2,89,1
1134,2/14/2014,2,51,1
1134,2/14/2014,2,79,1
1134,2/14/2014,2,7,1
1134,2/14/2014,2,50,1
1134,2/14/2014,2,62,1
1134,2/14/2014,2,4,1
1134,2/14/2014,2,2,1
1134,2/14/2014,2,31,1
1134,2/14/2014,2,83,1
1134,2/14/2014,2,64,1
1134,2/14/2014,2,90,1
1134,2/14/2014,2,53,1
1134,2/14/2014,2,82,1
1134,2/14/2014,2,6,1
1135,2/14/2014,10,78,2
1136,2/18/2014,8,3,1
1136,2/18/2014,8,93,1
1136,2/18/2014,8,41,1
1136,2/18/2014,8,90,1
1136,2/18/2014,8,82,1
1137,2/19/2014,19,4,1
1137,2/19/2014,19,22,1
1137,2/19/2014,19,19,1
1137,2/19/2014,19,26,1
1137,2/19/2014,19,3,1
1137,2/19/2014,19,45,1
1138,2/19/2014,28,25,1
1138,2/19/2014,28,2,1
1138,2/19/2014,28,5,1
1138,2/19/2014,28,34,1
1138,2/19/2014,28,62,1
1138,2/19/2014,28,45,1
1138,2/19/2014,28,9,1
1138,2/19/2014,28,74,1
1138,2/19/2014,28,11,1
1138,2/19/2014,28,48,1
1138,2/19/2014,28,3,1
1138,2/19/2014,28,19,2
1138,2/19/2014,28,97,2
1138,2/19/2014,28,16,1
1138,2/19/2014,28,6,1
1138,2/19/2014,28,41,1
1138,2/19/2014,28,32,2
1138,2/19/2014,28,39,3
1138,2/19/2014,28,55,3
1138,2/19/2014,28,77,1
1138,2/19/2014,28,27,1
1138,2/19/2014,28,67,1
1138,2/19/2014,28,95,1
1139,2/19/2014,18,31,1
1139,2/19/2014,18,65,1
1139,2/19/2014,18,82,1
1139,2/19/2014,18,40,1
1139,2/19/2014,18,27,1
1139,2/19/2014,18,91,1
1139,2/19/2014,18,41,1
1140,2/20/2014,15,21,3
1140,2/20/2014,15,44,1
1140,2/20/2014,15,34,1
1140,2/20/2014,15,70,3
1141,2/20/2014,8,42,1
1141,2/20/2014,8,57,1
1142,2/24/2014,7,20,1
1143,2/25/2014,21,44,1
1143,2/25/2014,21,72,1
1143,2/25/2014,21,5,1
1144,2/25/2014,10,84,1
1144,2/25/2014,10,74,1
1144,2/25/2014,10,56,1
1144,2/25/2014,10,21,1
1144,2/25/2014,10,7,1
1144,2/25/2014,10,90,1
1144,2/25/2014,10,87,1
1144,2/25/2014,10,49,1
1144,2/25/2014,10,73,1
1144,2/25/2014,10,16,1
1144,2/25/2014,10,88,1
1144,2/25/2014,10,91,1
1144,2/25/2014,10,76,1
1145,2/26/2014,25,16,1
1145,2/26/2014,25,23,1
1145,2/26/2014,25,42,1
1145,2/26/2014,25,77,1
1145,2/26/2014,25,45,4
1145,2/26/2014,25,1,1
1145,2/26/2014,25,4,1
1145,2/26/2014,25,20,1
1145,2/26/2014,25,46,1
1145,2/26/2014,25,32,1
1145,2/26/2014,25,27,2
1145,2/26/2014,25,34,1
1145,2/26/2014,25,79,1
1145,2/26/2014,25,10,1
1145,2/26/2014,25,90,1
1145,2/26/2014,25,5,1
1145,2/26/2014,25,38,1
1145,2/26/2014,25,50,1
1145,2/26/2014,25,9,1
1145,2/26/2014,25,28,1
1145,2/26/2014,25,55,1
1145,2/26/2014,25,41,2
1145,2/26/2014,25,21,1
1145,2/26/2014,25,18,2
1145,2/26/2014,25,36,1
1146,2/28/2014,22,97,1
1146,2/28/2014,22,20,1
1147,2/28/2014,13,4,1
1147,2/28/2014,13,28,1
1148,3/3/2014,10,96,1
1148,3/3/2014,10,62,2
1149,3/3/2014,17,47,1
1149,3/3/2014,17,45,1
1150,3/3/2014,27,38,1
1151,3/4/2014,8,58,1
1151,3/4/2014,8,72,1
1151,3/4/2014,8,91,1
1151,3/4/2014,8,93,1
1151,3/4/2014,8,80,1
1151,3/4/2014,8,90,1
1151,3/4/2014,8,78,2
1151,3/4/2014,8,83,1
1151,3/4/2014,8,70,1
1151,3/4/2014,8,63,1
1151,3/4/2014,8,77,1
1151,3/4/2014,8,19,1
1151,3/4/2014,8,69,2
1151,3/4/2014,8,15,1
1151,3/4/2014,8,44,2
1151,3/4/2014,8,96,1
1151,3/4/2014,8,86,1
1151,3/4/2014,8,94,2
1151,3/4/2014,8,40,1
1151,3/4/2014,8,57,2
1151,3/4/2014,8,84,1
1152,3/5/2014,8,58,1
1153,3/5/2014,25,61,1
1153,3/5/2014,25,97,3
1153,3/5/2014,25,71,2
1153,3/5/2014,25,15,1
1153,3/5/2014,25,8,1
1154,3/5/2014,25,3,1
1154,3/5/2014,25,19,1
1155,3/6/2014,25,5,3
1155,3/6/2014,25,9,1
1155,3/6/2014,25,24,1
1155,3/6/2014,25,13,1
1155,3/6/2014,25,22,4
1155,3/6/2014,25,44,2
1155,3/6/2014,25,46,1
1155,3/6/2014,25,89,1
1155,3/6/2014,25,7,1
1156,3/6/2014,8,62,1
1156,3/6/2014,8,97,1
1156,3/6/2014,8,73,1
1156,3/6/2014,8,91,1
1156,3/6/2014,8,9,1
1157,3/6/2014,8,97,1
1157,3/6/2014,8,61,1
1157,3/6/2014,8,65,1
1157,3/6/2014,8,79,1
1157,3/6/2014,8,46,1
1157,3/6/2014,8,28,1
1157,3/6/2014,8,54,1
1157,3/6/2014,8,50,1
1157,3/6/2014,8,35,2
1157,3/6/2014,8,73,1
1157,3/6/2014,8,57,1
1157,3/6/2014,8,70,1
1157,3/6/2014,8,11,4
1157,3/6/2014,8,90,1
1157,3/6/2014,8,92,1
1157,3/6/2014,8,69,1
1157,3/6/2014,8,9,1
1157,3/6/2014,8,96,1
1157,3/6/2014,8,88,1
1157,3/6/2014,8,87,1
1157,3/6/2014,8,89,1
1157,3/6/2014,8,20,1
1157,3/6/2014,8,56,1
1158,3/7/2014,8,94,1
1158,3/7/2014,8,77,2
1158,3/7/2014,8,70,1
1158,3/7/2014,8,40,1
1158,3/7/2014,8,76,1
1158,3/7/2014,8,68,1
1158,3/7/2014,8,80,1
1158,3/7/2014,8,65,1
1158,3/7/2014,8,92,1
1158,3/7/2014,8,58,1
1158,3/7/2014,8,78,2
1158,3/7/2014,8,59,1
1158,3/7/2014,8,9,2
1158,3/7/2014,8,55,2
1158,3/7/2014,8,72,1
1158,3/7/2014,8,86,1
1158,3/7/2014,8,17,1
1158,3/7/2014,8,37,1
1158,3/7/2014,8,91,1
1158,3/7/2014,8,90,1
1158,3/7/2014,8,56,1
1158,3/7/2014,8,18,1
1158,3/7/2014,8,88,1
1158,3/7/2014,8,54,1
1159,3/7/2014,22,24,1
1159,3/7/2014,22,30,1
1159,3/7/2014,22,5,1
1159,3/7/2014,22,37,1
1159,3/7/2014,22,18,1
1159,3/7/2014,22,44,1
1159,3/7/2014,22,19,1
1159,3/7/2014,22,21,3
1159,3/7/2014,22,87,1
1159,3/7/2014,22,32,1
1159,3/7/2014,22,20,1
1159,3/7/2014,22,14,2
1159,3/7/2014,22,42,1
1159,3/7/2014,22,40,2
1160,3/10/2014,10,87,1
1160,3/10/2014,10,34,1
1160,3/10/2014,10,92,1
1160,3/10/2014,10,71,2
1160,3/10/2014,10,64,1
1161,3/10/2014,16,76,1
1161,3/10/2014,16,80,1
1161,3/10/2014,16,5,2
1161,3/10/2014,16,7,1
1161,3/10/2014,16,47,1
1161,3/10/2014,16,41,1
1161,3/10/2014,16,56,2
1161,3/10/2014,16,3,1
1161,3/10/2014,16,45,1
1162,3/11/2014,8,48,1
1162,3/11/2014,8,72,1
1162,3/11/2014,8,50,1
1163,3/12/2014,10,49,1
1163,3/12/2014,10,96,1
1163,3/12/2014,10,59,1
1164,3/13/2014,22,9,1
1165,3/14/2014,2,92,3
1166,3/17/2014,8,96,1
1167,3/17/2014,25,16,1
1167,3/17/2014,25,13,1
1167,3/17/2014,25,61,1
1167,3/17/2014,25,10,1
1167,3/17/2014,25,8,1
1167,3/17/2014,25,19,1
1167,3/17/2014,25,1,1
1167,3/17/2014,25,79,5
1167,3/17/2014,25,14,1
1167,3/17/2014,25,20,1
1167,3/17/2014,25,97,1
1167,3/17/2014,25,95,1
1167,3/17/2014,25,60,1
1167,3/17/2014,25,91,1
1168,3/17/2014,17,52,1
1168,3/17/2014,17,3,1
1168,3/17/2014,17,8,2
1168,3/17/2014,17,51,1
1168,3/17/2014,17,84,3
1169,3/17/2014,9,2,1
1170,3/18/2014,21,32,1
1170,3/18/2014,21,92,1
1171,3/19/2014,8,32,1
1171,3/19/2014,8,54,1
1171,3/19/2014,8,49,1
1171,3/19/2014,8,35,1
1171,3/19/2014,8,40,1
1171,3/19/2014,8,52,1
1171,3/19/2014,8,34,1
1171,3/19/2014,8,59,1
1172,3/19/2014,5,58,1
1172,3/19/2014,5,10,1
1172,3/19/2014,5,46,1
1172,3/19/2014,5,33,1
1172,3/19/2014,5,4,1
1172,3/19/2014,5,27,1
1172,3/19/2014,5,44,1
1172,3/19/2014,5,11,1
1172,3/19/2014,5,63,1
1173,3/20/2014,2,50,1
1173,3/20/2014,2,1,3
1174,3/21/2014,20,56,1
1174,3/21/2014,20,86,1
1174,3/21/2014,20,70,1
1175,3/24/2014,28,17,1
1175,3/24/2014,28,11,1
1175,3/24/2014,28,22,1
1175,3/24/2014,28,3,1
1176,3/26/2014,24,94,2
1176,3/26/2014,24,92,1
1176,3/26/2014,24,16,1
1176,3/26/2014,24,72,1
1176,3/26/2014,24,12,2
1176,3/26/2014,24,50,1
1176,3/26/2014,24,76,1
1176,3/26/2014,24,35,1
1176,3/26/2014,24,57,1
1176,3/26/2014,24,32,1
1176,3/26/2014,24,93,1
1176,3/26/2014,24,89,1
1176,3/26/2014,24,55,1
1176,3/26/2014,24,52,1
1176,3/26/2014,24,9,2
1176,3/26/2014,24,20,1
1176,3/26/2014,24,7,1
1176,3/26/2014,24,54,1
1176,3/26/2014,24,19,1
1176,3/26/2014,24,37,2
1176,3/26/2014,24,21,1
1176,3/26/2014,24,8,1
1176,3/26/2014,24,97,1
1176,3/26/2014,24,42,3
1176,3/26/2014,24,71,1
1176,3/26/2014,24,36,1
1176,3/26/2014,24,82,2
1176,3/26/2014,24,18,1
1177,3/26/2014,24,44,1
1177,3/26/2014,24,36,1
1177,3/26/2014,24,50,1
1177,3/26/2014,24,32,1
1177,3/26/2014,24,21,1
1177,3/26/2014,24,37,1
1177,3/26/2014,24,93,2
1177,3/26/2014,24,18,1
1177,3/26/2014,24,80,1
1177,3/26/2014,24,59,3
1177,3/26/2014,24,24,1
1177,3/26/2014,24,7,1
1177,3/26/2014,24,35,2
1178,3/27/2014,6,65,1
1178,3/27/2014,6,4,1
1178,3/27/2014,6,5,1
1178,3/27/2014,6,2,1
1178,3/27/2014,6,63,1
1178,3/27/2014,6,30,1
1178,3/27/2014,6,20,1
1178,3/27/2014,6,1,1
1178,3/27/2014,6,81,1
1178,3/27/2014,6,10,1
1178,3/27/2014,6,73,1
1179,3/28/2014,10,47,1
1179,3/28/2014,10,56,1
1179,3/28/2014,10,20,1
1179,3/28/2014,10,78,2
1179,3/28/2014,10,63,2
1179,3/28/2014,10,59,1
1180,3/31/2014,10,17,1
1180,3/31/2014,10,29,1
1181,3/31/2014,13,28,1
1181,3/31/2014,13,92,1
1182,4/1/2014,8,58,1
1182,4/1/2014,8,65,1
1183,4/1/2014,24,77,1
1183,4/1/2014,24,75,1
1184,4/3/2014,11,75,1
1185,4/3/2014,10,20,4
1185,4/3/2014,10,62,1
1185,4/3/2014,10,58,2
1185,4/3/2014,10,18,1
1185,4/3/2014,10,11,1
1185,4/3/2014,10,37,5
1185,4/3/2014,10,96,1
1185,4/3/2014,10,36,1
1185,4/3/2014,10,89,1
1185,4/3/2014,10,52,2
1185,4/3/2014,10,41,9
1185,4/3/2014,10,33,1
1185,4/3/2014,10,72,1
1185,4/3/2014,10,91,2
1185,4/3/2014,10,45,2
1185,4/3/2014,10,66,2
1185,4/3/2014,10,70,1
1185,4/3/2014,10,59,1
1185,4/3/2014,10,95,4
1185,4/3/2014,10,93,1
1185,4/3/2014,10,77,1
1185,4/3/2014,10,71,1
1185,4/3/2014,10,90,1
1185,4/3/2014,10,79,1
1185,4/3/2014,10,56,1
1186,4/4/2014,2,66,2
1187,4/7/2014,9,27,1
1188,4/8/2014,16,41,1
1188,4/8/2014,16,28,1
1189,4/8/2014,8,71,1
1189,4/8/2014,8,57,1
1189,4/8/2014,8,95,1
1189,4/8/2014,8,51,1
1189,4/8/2014,8,10,2
1189,4/8/2014,8,49,1
1189,4/8/2014,8,72,1
1189,4/8/2014,8,21,1
1189,4/8/2014,8,28,1
1189,4/8/2014,8,61,1
1190,4/9/2014,26,34,1
1191,4/9/2014,20,36,1
1192,4/9/2014,8,31,1
1192,4/9/2014,8,89,1
1193,4/9/2014,10,91,1
1193,4/9/2014,10,19,2
1193,4/9/2014,10,65,1
1194,4/9/2014,7,34,1
1194,4/9/2014,7,22,3
1194,4/9/2014,7,36,1
1194,4/9/2014,7,38,1
1194,4/9/2014,7,80,1
1194,4/9/2014,7,35,1
1194,4/9/2014,7,16,1
1194,4/9/2014,7,62,2
1194,4/9/2014,7,29,1
1194,4/9/2014,7,32,1
1194,4/9/2014,7,45,1
1194,4/9/2014,7,15,2
1194,4/9/2014,7,42,2
1194,4/9/2014,7,19,1
1194,4/9/2014,7,37,1
1194,4/9/2014,7,2,1
1194,4/9/2014,7,77,1
1194,4/9/2014,7,41,1
1195,4/9/2014,9,57,2
1196,4/10/2014,28,10,1
1196,4/10/2014,28,47,1
1196,4/10/2014,28,56,2
1196,4/10/2014,28,51,1
1197,4/10/2014,21,77,1
1197,4/10/2014,21,61,1
1197,4/10/2014,21,41,2
1198,4/10/2014,9,37,1
1199,4/11/2014,19,7,1
1199,4/11/2014,19,35,1
1199,4/11/2014,19,50,1
1199,4/11/2014,19,1,2
1199,4/11/2014,19,13,1
1199,4/11/2014,19,53,2
1199,4/11/2014,19,3,1
1199,4/11/2014,19,49,1
1199,4/11/2014,19,23,1
1199,4/11/2014,19,41,4
1199,4/11/2014,19,10,2
1199,4/11/2014,19,32,1
1199,4/11/2014,19,29,2
1199,4/11/2014,19,11,1
1199,4/11/2014,19,38,5
1199,4/11/2014,19,51,1
1199,4/11/2014,19,93,1
1199,4/11/2014,19,6,1
1199,4/11/2014,19,36,1
1199,4/11/2014,19,30,1
1199,4/11/2014,19,63,1
1199,4/11/2014,19,12,1
1199,4/11/2014,19,31,1
1199,4/11/2014,19,46,1
1199,4/11/2014,19,2,1
1199,4/11/2014,19,81,1
1199,4/11/2014,19,15,1
1199,4/11/2014,19,40,2
1199,4/11/2014,19,16,1
1199,4/11/2014,19,39,1
1200,4/11/2014,6,6,1
1201,4/15/2014,16,89,1
1201,4/15/2014,16,24,1
1201,4/15/2014,16,8,1
1201,4/15/2014,16,31,2
1201,4/15/2014,16,9,1
1201,4/15/2014,16,43,1
1201,4/15/2014,16,21,1
1201,4/15/2014,16,95,1
1201,4/15/2014,16,57,1
1201,4/15/2014,16,73,1
1201,4/15/2014,16,32,1
1201,4/15/2014,16,46,1
1201,4/15/2014,16,35,1
1201,4/15/2014,16,7,1
1201,4/15/2014,16,58,1
1201,4/15/2014,16,92,1
1201,4/15/2014,16,19,1
1201,4/15/2014,16,5,1
1201,4/15/2014,16,2,1
1201,4/15/2014,16,54,1
1201,4/15/2014,16,90,1
1201,4/15/2014,16,91,1
1201,4/15/2014,16,41,1
1201,4/15/2014,16,18,4
1201,4/15/2014,16,38,2
1201,4/15/2014,16,88,1
1201,4/15/2014,16,13,2
1202,4/15/2014,18,30,1
1202,4/15/2014,18,15,1
1202,4/15/2014,18,39,1
1202,4/15/2014,18,96,2
1202,4/15/2014,18,70,1
1202,4/15/2014,18,52,9
1202,4/15/2014,18,14,1
1202,4/15/2014,18,40,1
1202,4/15/2014,18,53,2
1202,4/15/2014,18,13,1
1202,4/15/2014,18,84,1
1202,4/15/2014,18,71,3
1203,4/15/2014,10,18,1
1203,4/15/2014,10,13,1
1203,4/15/2014,10,56,1
1203,4/15/2014,10,90,1
1204,4/15/2014,28,42,3
1204,4/15/2014,28,14,1
1204,4/15/2014,28,19,1
1205,4/15/2014,16,16,1
1206,4/16/2014,16,42,1
1206,4/16/2014,16,5,1
1207,4/16/2014,8,75,1
1207,4/16/2014,8,87,2
1207,4/16/2014,8,93,1
1207,4/16/2014,8,72,1
1207,4/16/2014,8,13,1
1207,4/16/2014,8,58,1
1207,4/16/2014,8,68,3
1207,4/16/2014,8,76,1
1207,4/16/2014,8,77,1
1207,4/16/2014,8,53,1
1207,4/16/2014,8,95,5
1207,4/16/2014,8,7,1
1207,4/16/2014,8,88,7
1208,4/17/2014,28,10,1
1208,4/17/2014,28,13,1
1208,4/17/2014,28,42,1
1208,4/17/2014,28,25,1
1208,4/17/2014,28,19,2
1208,4/17/2014,28,51,3
1208,4/17/2014,28,48,2
1209,4/17/2014,8,72,1
1209,4/17/2014,8,59,1
1209,4/17/2014,8,39,1
1209,4/17/2014,8,80,1
1209,4/17/2014,8,61,1
1209,4/17/2014,8,96,1
1209,4/17/2014,8,35,1
1209,4/17/2014,8,77,1
1209,4/17/2014,8,10,1
1209,4/17/2014,8,40,1
